# blastp
# Iteration: 0
# Query: 
# RID: 0T392S20016
# Database: refseq_protein
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 191 hits found
Query_90665	XP_028889033.1	100.000	331	0	0	1	331	1	331	0.0	649	100.00
Query_90665	XP_028888611.1	82.822	326	56	0	6	331	6	331	2.80e-168	530	91.72
Query_90665	XP_025344416.1	81.308	321	60	0	5	325	3	323	1.19e-160	518	89.41
Query_90665	XP_024713121.1	76.687	326	76	0	6	331	6	331	6.76e-150	487	88.34
Query_90665	XP_025334498.1	74.772	329	82	1	3	331	4	331	1.60e-149	486	87.23
Query_90665	XP_025344407.1	77.500	320	70	1	9	326	911	1230	5.83e-149	484	88.75
Query_90665	XP_025335682.1	74.848	330	81	2	3	331	2	330	2.54e-148	478	86.67
Query_90665	XP_025344601.1	72.086	326	91	0	6	331	19	344	5.20e-144	457	84.97
Query_90665	XP_025342839.1	63.855	332	117	2	1	331	1	330	2.64e-131	422	79.22
Query_90665	XP_024713119.1	65.714	315	108	0	10	324	10	324	9.53e-131	409	80.95
Query_90665	XP_025337653.1	64.198	324	115	1	3	326	4	326	1.85e-129	402	79.01
Query_90665	XP_025341971.1	64.263	319	114	0	10	328	10	328	1.95e-129	404	80.25
Query_90665	XP_025334500.1	65.094	318	111	0	7	324	7	324	1.22e-127	407	79.87
Query_90665	XP_025343300.1	66.987	312	103	0	20	331	3	314	4.83e-126	418	79.49
Query_90665	XP_028889034.1	64.762	315	111	0	10	324	10	324	1.89e-125	392	79.05
Query_90665	XP_028887965.1	66.881	311	103	0	13	323	11	321	2.06e-125	396	79.42
Query_90665	XP_024712323.1	64.780	318	111	1	10	326	9	326	1.22e-123	385	78.93
Query_90665	XP_024711259.1	61.538	325	125	0	1	325	1	325	1.29e-120	381	78.77
Query_90665	XP_025335995.1	60.923	325	127	0	1	325	1	325	9.14e-119	377	77.23
Query_90665	XP_024711351.1	59.697	330	131	1	1	330	1	328	1.35e-115	385	76.06
Query_90665	XP_025338053.1	60.909	330	127	1	1	330	1	328	2.30e-114	384	75.76
Query_90665	XP_028892406.1	61.022	313	120	2	12	323	8	319	1.91e-111	372	76.36
Query_90665	XP_025337648.1	56.798	331	143	0	1	331	1	331	5.33e-109	365	73.11
